id,latitude,longitude,timestamp,x,y,x_distance,y_distance
0,40.424934,-86.92473,1519894800,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894815,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894830,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894845,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894860,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894875,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894890,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894905,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894920,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894935,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894950,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894965,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894980,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519894995,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895010,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895025,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895040,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895055,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895070,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895085,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895100,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895115,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895130,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895145,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895160,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895175,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895190,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895205,53,50,447.2331341,515.912535
0,40.424934,-86.92473,1519895220,53,50,447.2331341,515.912535
0,40.42498,-86.92471,1519895235,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895250,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895265,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895280,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895295,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895310,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895325,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895340,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895355,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895370,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895385,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895400,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895415,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895430,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895445,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895460,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895475,53,51,447.2331341,526.0914608
0,40.42498,-86.92471,1519895490,53,51,447.2331341,526.0914608
